road_id,start_x,start_y,end_x,end_y,capacity,road_type,zone
road_58,55.00604348719493,12.70437558326517,56.92421166500055,45.28721162997304,517,collector,west
road_59,88.82444184388196,56.20822270767687,42.82860407382773,75.06008207786067,576,collector,east
road_60,48.69315613702886,90.2483901210955,65.42602115329136,29.59722334261985,1234,arterial,east
road_61,13.919649123395795,3.4244920728562556,34.0590295152365,84.2999809823187,1347,local,south
road_62,13.109152818852133,10.09205038519223,95.56350159893786,67.63220667824663,1024,arterial,east
road_63,38.42016283215819,93.7131988739941,17.842992224062392,83.79624657336097,1177,collector,central
road_64,90.54077698540543,94.11429205414369,76.45688439366947,38.027238386897885,1527,local,south
road_65,37.41057849323241,94.75244522198402,54.45615002238996,21.78179056215236,1055,local,east
road_66,98.5675398398883,33.12902717629432,86.15904097036929,75.33492019427615,1499,collector,central
road_67,16.04009053376283,58.732691997335685,78.18460668141314,85.20729720839118,1662,collector,central
road_68,19.631150621840565,93.14598104224271,41.31930012807503,80.70789119258369,1220,local,east
road_69,94.69245429451115,64.14222598570659,94.4487825384831,19.41228687015594,1835,local,north
road_70,61.2436762215118,20.982885095795666,53.389231909193505,39.68260714879916,1627,collector,west
road_71,68.69721547497369,4.710684854908964,83.5584954641287,31.22874013788136,742,collector,east
road_72,35.335140927961675,21.738009056952244,39.19321086275782,85.85686858268919,1236,collector,north
road_73,53.19815988537393,70.40598424730773,12.268463199708368,44.60221742268439,1628,collector,north
road_74,1.635157547609778,73.9153806897949,81.52673833399234,69.08396946918602,1312,local,south
road_75,55.381138364961544,11.077793537857762,56.663898345093514,83.12468585260298,1123,collector,west
road_76,3.7757317213822694,64.64049995694474,30.025164901715616,58.6999672793845,678,local,east
road_77,8.592612762489704,60.489393506219336,24.20824304442506,91.84352481308107,1390,arterial,east
road_78,81.17024661426551,98.8531243931,52.30635814543025,4.598248412706951,1467,collector,east
road_79,37.774290953654045,20.23909755622525,73.45795608634394,18.6829692424359,576,local,central
road_80,22.60719362360456,91.58971081405474,72.81057074237499,79.4878602225246,1940,local,east
road_81,53.89383071017394,46.3853670880046,0.3990167530483646,42.10583397363558,588,local,south
road_82,74.77520858407193,26.95417171247607,91.13123472458565,61.710965667895735,1326,local,east
road_83,1.8951812520171751,99.30051395898099,5.0243721103511385,36.61992777618374,1644,collector,south
road_84,29.863499717702236,36.388856895048335,72.49300413625312,36.975526796735906,544,collector,west
road_85,10.254588754217586,24.4084058110681,91.68429037566129,7.88733280888223,1437,local,west
road_86,84.94896131993086,14.946237105156413,96.07428288568184,0.41186093804242985,1516,arterial,central
road_87,1.2168066209240824,37.89855897771498,31.94624217240386,9.331435582803637,1488,arterial,west
road_88,93.232213460316,22.33267957882237,45.22438694498304,99.15820212335483,707,local,east
road_89,97.15769934131511,23.018820376198633,27.643049971070177,15.794794089917962,1945,arterial,north
road_90,47.45167511621708,79.01978955720529,64.92990974146721,75.00443414912236,832,arterial,north
road_91,29.388407146257467,75.95763914173142,69.00748333045418,46.91509845314871,1990,local,east
road_92,1.4750267725931354,51.14313345278799,53.72764055567379,10.514392485650282,969,local,north
road_93,93.2327754736978,95.63670602050374,96.96939954537993,81.08804022108183,1315,collector,central
road_94,59.26825691173774,9.805554237304682,78.16648479616899,72.55295226315691,1181,arterial,west
road_95,60.936277488835074,66.98370648663908,66.11899689453277,37.4949091984684,991,arterial,west
road_96,61.27193879669899,93.09709729642628,74.98231966769933,71.15066501327983,1184,local,south
road_97,19.919917273476063,52.23230283726766,6.015030498033713,68.77105611387955,1583,collector,north
road_98,92.68931024110204,63.35821375359135,91.84357286550502,24.0934799108673,1668,collector,west
road_99,14.599221594085032,47.83407892418092,61.83750936686587,85.64011338029125,1059,arterial,north
road_100,54.3096353352979,36.55949304517312,80.73962133006053,13.439431912473443,683,collector,north
road_101,47.69530651166086,83.18065406155513,94.47841362841,17.22749369275839,625,arterial,central
road_102,72.67387104074487,47.8868405522783,62.224274194211574,37.61786626870903,1431,collector,south
road_103,14.250378378698302,78.89271882576672,10.644828744555646,51.225342140040354,1663,local,north
road_104,4.938326423341499,41.141268337340485,12.19186402365503,87.18647530187289,1304,local,west
road_105,18.8646908082047,51.376899196042146,0.6042896233735662,51.40632164530751,1116,local,east
road_106,50.76964934861311,26.022218194629144,46.28454347167727,11.6036431699584,1277,arterial,north
road_107,3.5838455775718536,64.82318102376439,26.38607247796476,37.5460499994186,739,arterial,central
road_108,87.03288672050203,6.800271339662212,38.22258757322038,78.85442923605295,538,collector,north
road_109,99.28502746941416,43.443893385658036,98.30028158172124,80.95064005010416,1350,local,west
road_110,72.4988688538441,16.503011626086206,52.758384918372144,64.51810888263543,546,local,south
road_111,9.795958562027696,79.13535503564826,74.429104600805,95.00800174500287,1855,arterial,west
road_112,75.7859065200096,31.71075515740176,86.24038893476393,31.362648510724444,1637,local,east
road_113,51.48453039166518,78.15449117759933,61.74654712942639,12.686120429249414,1680,local,west
road_114,80.70136684169024,33.74441378953694,56.898985054456055,91.87258273939256,1339,local,east
road_115,15.54911726001712,81.33515175826085,83.86294429302164,55.27601163542647,1962,arterial,north
road_116,52.426968960868045,25.569717870701503,6.129435926022619,15.737942500300129,1294,arterial,west
road_117,18.98996846260167,47.73392102721097,69.40755518130959,82.91001257891828,1518,collector,south
road_118,53.46327280378604,80.29198783707267,34.177949797289465,10.07789424194858,1352,local,east
road_119,19.673243435166164,12.539619090008047,5.6945804890534575,71.75787376213613,1568,local,east
road_120,48.04168819614738,90.19414625635221,94.92633997411303,80.11554669983265,856,local,north
road_121,63.98600502917896,17.352153612409992,65.47396720683624,45.7740337583323,1221,arterial,west
road_122,16.307699842077405,26.519251321520866,52.38021322657882,43.333702498234004,1915,arterial,west
road_123,10.755885998090731,47.886904638657214,39.833381103089934,49.36566262214686,691,collector,central
road_124,79.59336149524013,60.2724689538576,24.767313064080632,66.77513394735082,1550,local,east
road_125,45.747957033188136,28.100769873718924,61.94240277281451,97.88054295524465,953,collector,north
road_126,56.431682321231335,12.131191534007746,12.725153904499109,33.5550848324158,1785,collector,central
road_127,51.541554303904725,37.28376019485585,79.69506720935115,59.81045990985403,1937,local,north
road_128,3.7528155101538063,5.292693614947952,70.6755665140451,33.35656220550719,766,local,north
road_129,64.35545469056272,99.43324631577124,93.79162224426716,15.442423481679091,1133,collector,west
road_130,75.11632428522732,6.59249452433942,1.8750981126061772,76.71254380533486,562,collector,east
road_131,91.26095324874508,58.17670992832495,20.047887937237483,46.067267012358926,1017,arterial,west
road_132,86.25529009375754,37.714206172476864,28.363452219826247,12.980969173277845,561,arterial,east
road_133,47.88392831536683,75.29661367565541,12.743178961082313,51.03763208300662,1152,collector,central
road_134,66.159805255254,71.2460427751885,12.377828205306251,25.324916584590085,1958,arterial,central
road_135,63.91476542420092,47.53925949056953,96.91113897052468,28.264069111909574,1616,collector,west
road_136,41.2719508686367,4.4180218487747,30.789155594169593,12.319046134884493,1294,local,north
road_137,82.34879671866081,1.5979258246262007,19.587454361966827,42.942545928364,762,collector,east
road_138,61.72872190109678,32.0183871870714,62.73506124355016,66.27449919839296,1001,collector,west
road_139,25.465019037015637,84.03053097579772,49.457632212537014,95.21377997302595,1544,local,central
road_140,25.57598466261216,32.265634633976816,11.671124805381938,75.66646308064495,1051,local,north
road_141,45.34017092804509,21.275051999813364,29.151926878650936,91.30332964937513,557,arterial,south
road_142,9.552555980738964,15.120893112608613,86.68119776610429,74.57066126419485,859,arterial,west
road_143,57.78983348449794,3.7174351680935636,72.73320616693896,69.28571110104006,1673,local,north
road_144,74.33029008909523,45.97534456675334,67.6326411838283,80.61411913254132,1081,local,east
road_145,55.064846870157695,35.44471626123815,28.001813077010485,16.407457087137733,749,arterial,west
road_146,54.2311655821753,11.861443729078902,13.64890867833114,49.16626051260753,609,arterial,west
road_147,45.72479134654215,88.9693757276186,42.77807208822958,32.932863158083805,1759,arterial,north
road_148,69.99659166423557,63.62528038376066,38.42447949260224,7.409354302306015,632,local,north
road_149,70.12764212607054,9.407108516307773,25.674749660676397,97.48216069066271,1064,collector,west
road_150,6.807097936379614,41.99523224746223,50.50099980236108,11.603995985283678,1380,arterial,south
road_151,86.09807841981745,72.25266520520594,60.4697460210869,32.29084164484233,911,collector,south
road_152,55.1672389139376,68.33176352263871,90.57104376363992,29.722869639258064,1026,arterial,west
road_153,98.60585518482556,87.14075337113466,18.79140260917228,72.3231635887953,513,arterial,central
road_154,23.542408816450966,74.02499609777225,87.72638361056163,33.26532448851643,1291,arterial,central
road_155,50.93909953030645,98.0822262546488,67.02158230173677,98.60413682005465,1418,local,west
road_156,25.470341029564423,25.5871180857994,29.75742031662597,69.31992774355655,1120,local,west
road_157,90.74093419248106,60.12176902515919,96.26851840676385,37.91557809994806,1041,arterial,north
road_158,90.07134112103056,16.483643317819087,16.498594044726424,44.6105729603834,1381,collector,north
road_159,48.03894481182528,63.86209251836068,12.885308126928695,40.81339104077657,937,local,north
road_160,43.164461170119225,67.72649052646369,7.053707250148278,70.38127648001391,1834,arterial,north
road_161,40.124477044069586,23.632931947350222,42.55445687213747,8.806831457679076,657,local,north
road_162,4.741755891149735,12.118585636891222,70.01689637516806,53.30677446207488,1867,local,east
road_163,79.46589029229484,88.4322618219375,61.3366637139919,51.7154338482499,1682,collector,north
road_164,19.045588130326742,99.18933657343288,68.79842472172942,57.28601542926547,1468,collector,central
road_165,25.8199905662,93.91808066038587,80.43284652233045,58.75534738655396,1885,arterial,west
road_166,77.51540174144552,79.7856608040517,1.6711253306628815,55.377809380767076,1469,collector,north
road_167,76.4936720654588,28.75669941249327,87.05202241987794,37.30800581139402,760,arterial,north
road_168,43.59546701044291,75.69117960661148,30.882309756961202,49.1976166964978,1134,local,west
road_169,64.65714473967816,21.87588041316192,88.77162252836531,3.4769873107459492,998,collector,central
road_170,53.10389634589339,70.03041986140866,67.40709030518678,55.137556327081526,1927,collector,central
road_171,6.849560411495559,42.07536119580413,42.66708018831144,91.50306362602404,691,collector,west
road_172,17.722048940593492,53.53700705119417,25.379141316495392,5.053413691448217,1821,collector,north
road_173,56.13064061542702,55.34902091301246,2.4508770773714716,22.333776285354645,1921,collector,south
road_174,81.65936410572714,47.457360217931765,37.55120380129574,91.42717394998257,950,local,south
road_175,3.2199659664446267,45.39323579818081,41.84750455806603,91.34907787731665,1593,collector,central
road_176,36.99551700420355,62.72386316446455,46.05036833137227,96.48145069356876,1226,arterial,east
road_177,74.70721933556625,18.168757052419526,63.62659838396317,48.63227966814508,991,local,south
road_178,9.015035855191279,80.14712372646508,63.12327517120254,29.18712398817331,782,local,central
road_179,90.69453636835499,16.86071515940395,10.842263428612354,72.31152702779868,751,collector,west
road_180,19.970308004225302,32.53425879340887,46.08518891296455,8.351369270463227,1707,collector,east
road_181,40.013526658803976,68.84984306965556,71.60430151408436,55.64833429047419,1284,local,central
road_182,87.81590282403462,5.652814331409872,11.66864033966306,9.749034139896917,1845,local,west
road_183,47.29854374867638,6.91754200411876,39.12002979353263,88.32335781401218,1205,local,east
road_184,67.77117258398725,21.51392668578621,44.523394677614945,41.59720145806466,663,collector,south
road_185,62.38028929364344,13.291281263018773,59.045047443169054,8.057018013789929,1571,local,east
road_186,90.78812020246735,12.592484546567107,33.86242428053308,63.477010167400174,1369,local,south
road_187,51.463444618969824,75.63154054018624,13.809012508927276,99.42843633067663,598,arterial,east
road_188,51.863441310834126,65.74522966636563,65.51706853024419,90.45694379251988,967,collector,central
road_189,45.22023310942246,76.67871931199869,73.3978434656826,57.79605381939311,1300,arterial,east
road_190,31.689445562806938,78.20897731667958,60.96850125525777,70.02452361010262,927,collector,central
road_191,85.20234172991348,99.96219257177714,49.18970718393057,92.50423343802832,972,local,north
road_192,48.37813142625398,66.8703965883151,84.93817013713205,27.585075222063338,952,arterial,west
road_193,82.78612522987,75.62202051805885,46.74487737769779,96.63672136697569,726,local,east
road_194,80.85635559323184,49.54426823109331,27.20048802789019,75.34231897659184,1507,local,east
road_195,97.32658279919201,99.26092792250779,3.95776159807234,94.19396868086868,880,arterial,central
road_196,34.55171054986552,63.638165341582905,89.97284563316059,55.12676530914196,629,local,central
road_197,38.83290335434651,24.94553293472498,90.53308948278655,7.091267027023185,772,arterial,east
road_198,2.8716127719188633,51.087729833039965,91.62611158404724,78.45942420475134,807,arterial,north
road_199,65.46932010576288,30.62085801634975,9.974142305664424,73.21103511262564,1237,local,east
road_200,59.54574610800288,90.18074813325218,82.32762142159132,6.576305059339605,1459,collector,north
road_201,6.22124030481025,14.624716009529203,79.82854218682334,37.98780264527123,1338,collector,west
road_202,1.220568957732382,3.425098457036624,75.93737935712684,44.444697589751655,945,local,north
road_203,60.71449702880316,17.58436622561962,88.60030539255035,86.60733114325825,520,local,west
road_204,27.028203592523948,15.464669232054263,16.665986198476766,85.19354813724816,1381,collector,north
road_205,21.240034596002012,88.32078980623963,88.87344717587791,6.224000876586655,1132,collector,east
road_206,88.30585797489647,89.13065765830245,28.45288882240733,0.7917243663672413,718,local,west
road_207,38.09806239167614,37.24470094821009,99.03357691224285,47.77764723430773,641,local,west
road_208,3.6694805938059183,50.062245997873354,70.20016930854311,23.068115996309192,1796,collector,central
road_209,10.922050410041573,32.09851626964036,37.698896120139565,10.619913847420126,1823,arterial,south
road_210,41.206608323284,29.06347842369574,59.34718880095781,70.49766810727091,1487,collector,west
road_211,4.966164813313556,82.82889276620334,61.68289786611675,0.826173047218004,1384,arterial,north
road_212,60.85573088995402,79.69516783470277,84.3180479237744,83.81583101235191,1679,collector,east
road_213,10.740106016354078,29.677485513595027,98.04321058081655,66.989206117316,1551,arterial,east
road_214,52.1731200683601,87.62690309137014,89.38296688365274,27.57967730177261,1563,local,north
road_215,5.7449500268970555,29.808427298479156,90.44731261658228,80.44033885618647,751,collector,central
road_216,85.52992439779052,85.39547729635267,46.50451142045782,49.24833425137265,1605,arterial,east
road_217,11.152267212368216,38.58282669001913,60.070709957378085,83.48538689822513,1285,local,north
road_218,72.49970470616852,35.271821885304,46.839859128350646,74.48724521392057,1414,local,central
road_219,51.136906401205664,34.82712680512476,62.67828295946527,42.62970917494408,1163,local,south
road_220,49.92852844433682,78.25906902613573,61.07193083514106,60.697154027722156,1134,arterial,east
road_221,59.75479910598776,83.22234953458003,41.33356539065998,26.56118513571365,920,arterial,north
road_222,90.62557833791172,65.11193440479776,94.08854836868883,14.90878120240895,1635,arterial,south
road_223,24.04398971903845,17.63616766962456,87.19020556647304,44.931529436722705,1124,collector,south
road_224,2.9388573274573226,65.58685899977019,58.444132405885206,24.7899473776391,1526,collector,east
road_225,36.28484209026206,7.534993544635116,52.96323580520161,9.06879918364536,799,collector,central
road_226,34.955048860348825,19.553951705084593,31.243699731200316,46.205360322289565,1493,arterial,east
road_227,98.93215374971886,75.17998405876571,23.335269195617848,71.42337266367498,1495,collector,central
road_228,32.09484749562801,39.59991370174216,64.14187836995687,11.6902061913441,1112,arterial,south
road_229,39.893205725452866,15.193749063331252,37.961690414887606,96.7021494178609,655,arterial,east
road_230,88.17599831960989,61.57610670614048,57.10394368657787,81.74236113132773,862,collector,north
road_231,18.724253489424903,67.15619913741307,11.513838626433115,76.5694231017044,967,collector,east
road_232,26.568953952802755,27.64547031982927,82.01611480565552,87.72066588885723,931,collector,north
road_233,71.27897632114362,16.83112500187798,68.87500217314665,40.420016805752155,1400,collector,north
road_234,59.59306736422977,95.29687023300882,3.2166562631856244,51.501628488298245,1332,arterial,north
road_235,27.639314622683287,33.040045838510665,22.059152540865558,36.376692222087634,1117,arterial,west
road_236,90.39146846047969,90.45521876657548,18.128080174930993,98.72119233369045,1139,arterial,central
road_237,83.95612101231403,16.180139937278014,69.04083593198364,67.59863723179514,1269,arterial,east
road_238,85.37849638690824,92.14609493160938,87.168774795047,35.990726246541435,633,local,central
road_239,88.43148979920504,66.20029879071106,8.83262973160236,9.789776362281454,1488,collector,south
road_240,24.786784452500733,16.78198849459228,42.558387390059,24.792510116930334,636,collector,east
road_241,28.618929871426644,77.3828605669531,42.39540441322844,88.03409390558062,748,local,east
road_242,69.80410989095483,37.65064985461354,6.059574444755622,21.07713451252532,1370,collector,central
road_243,99.35892902137489,87.47802576682867,18.56085079081199,78.09009333549778,958,collector,north
road_244,58.74331510022201,70.7490347747486,50.71228017099868,48.06614872062723,1780,collector,east
road_245,93.00454520655526,43.402848382631554,18.38222658961116,11.705485540466388,1464,arterial,north
road_246,0.7633290849581087,85.63090220080927,4.649533437534503,72.38892724657022,1180,arterial,east
road_247,76.11380573406447,87.23130855733191,21.665095388340706,40.15270166521753,1986,collector,west
road_248,17.837817782894426,20.044855298316055,24.647473512965014,68.91391848358965,1121,collector,north
road_249,40.89667505709043,83.19556257053478,54.33596237767432,4.032229077574867,1326,arterial,east
road_250,77.19233742659365,60.59884654673432,36.2470493932295,4.87733950872109,1112,collector,central
road_251,19.42332786312938,21.442749410749997,97.68812615833767,79.99998279582023,1626,collector,north
road_252,51.032933089367305,9.98006930414852,69.52981217419214,11.77245490435258,1665,arterial,south
road_253,99.81208658576884,61.318410102313834,51.74224080561021,62.417966887104846,1686,arterial,central
road_254,16.440991048529476,60.51290661674608,51.76081372275442,41.20659635906924,587,collector,south
road_255,71.8910693131468,86.19481258523678,11.689753039653628,49.9546095814311,504,collector,west
road_256,77.31048486736604,26.904084404920614,1.154326958305163,83.4092384777375,1737,collector,east
road_257,11.459094056049379,88.80139266342933,83.46761989149883,28.62166418725406,1521,local,north
road_258,63.68877210151932,55.09924694330264,16.05246712727706,12.151151357919632,986,local,west
road_259,12.32080870846871,5.143693210034583,50.478085102286165,4.658279057932402,1999,arterial,south
road_260,29.21208523995236,90.3831429668736,70.23267133987014,7.067084915273414,1005,arterial,central
road_261,57.094215402835424,5.089436018833615,87.0437496176388,22.129747053733073,1669,arterial,south
road_262,51.15846101570346,99.13292612669929,37.185680569291435,5.289477290356858,1038,arterial,south
road_263,12.026199621577248,84.39425172027978,1.9173297893133157,80.17325547537023,830,local,south
road_264,44.73858585153212,46.327962238797646,65.63390474165298,9.24028735049589,1553,arterial,north
road_265,16.934454960389978,37.035303229523834,12.537074328316288,28.292229427644568,1247,arterial,west
road_266,87.50457657646994,81.39214198977245,86.64317582291538,49.69509457359571,1761,collector,west
road_267,84.72469003938971,24.55312596892497,47.38217000217861,43.14912860577345,1744,arterial,east
road_268,44.5795457746458,12.181036843902238,72.81647965825361,27.486130958739054,915,local,north
road_269,19.73394819210944,21.882154721794222,45.85930611571737,72.80046301819885,1859,collector,north
road_270,61.73876385228021,68.0099224731341,81.17740690694583,74.2561728186488,1296,arterial,south
road_271,0.663182407958629,77.30497582734833,84.29032090570024,19.486229817910683,1883,arterial,central
road_272,31.216324755318205,95.73246731304688,49.279807903343396,62.24286922084752,789,collector,east
road_273,52.86220796915519,15.514867930817712,56.01783106674111,68.19981105688225,1671,collector,west
road_274,78.06483391358353,70.13788062852863,5.462005717187912,12.695106365579411,1333,arterial,west
road_275,82.0246321245091,35.793205197398656,68.76353044894724,91.94763740487699,1696,collector,central
road_276,71.77491247081242,78.94478647550577,80.41807171339843,23.757909626232344,1224,collector,south
road_277,40.15965137009948,77.95349345761706,99.71893251304121,44.78913867757469,1091,arterial,west
road_278,79.51554895523735,62.26192887093826,67.1418893237188,56.71354085625898,1381,arterial,east
road_279,65.77311903584042,48.020373339702495,17.903422517855095,42.53184183462048,746,arterial,central
road_280,51.61637903083375,11.044702295229191,83.23357935394992,80.75039105718005,827,arterial,central
road_281,12.45885179099927,42.15298481540205,91.84954344663508,44.1258402449848,1674,local,east
road_282,15.921315055064456,83.60223115780272,19.825712853156496,83.8723744467153,695,collector,north
road_283,50.127034059359175,12.136898530479401,38.844435985771455,42.34250249256439,659,collector,central
road_284,52.28132269166931,80.52201259650462,18.999240908612236,21.473603598709843,1717,collector,east
road_285,77.07464192800929,96.18294085478126,92.57212528340915,38.62339315653897,793,arterial,east
road_286,11.65572223765503,32.51218844450396,28.38629313518235,1.1131770485505177,1214,collector,east
road_287,11.27401221029145,76.15198860425066,30.074553270901006,29.636981792739338,1934,collector,north
road_288,92.76581176469567,15.511436415368674,75.71660060797893,30.258661903539874,956,arterial,south
road_289,86.24530907617634,36.83653759637582,49.964316594652026,47.66954643758697,1669,arterial,west
road_290,52.72091333749491,8.524111135354563,89.98371843797376,88.83495453841817,1681,arterial,west
road_291,8.053297472558373,51.968014227905726,81.388490971929,18.71589106253152,572,arterial,east
road_292,51.85036866155141,23.059232892109637,9.561706120782853,42.28132809438245,1786,collector,south
road_293,14.872079902003499,27.93685120971803,43.82106777677198,56.25738955161319,575,arterial,central
road_294,40.91659405716608,49.33843962417966,65.03645232656368,99.94273869946258,1577,collector,north
road_295,18.357679715965848,46.88650617781016,53.9439552563996,16.150812160717965,521,collector,east
road_296,50.460979638269166,59.20950926125319,81.29358295896031,63.72082431599048,1884,local,north
road_297,19.416939255150545,80.72301901684553,23.900566392476485,60.146227880970116,1697,arterial,south
road_298,8.129592361145942,46.71802098332252,46.12541987544398,36.91294441162453,851,collector,central
road_299,82.37431008131152,56.170765490885024,31.54320531490321,62.23080566716629,1131,arterial,central
road_300,84.91882350597466,52.180191444005075,36.23908780374456,57.81357377614971,895,local,east
road_301,87.6627145823399,78.39227121738637,44.123976218101966,28.387799611941134,1215,collector,west
road_302,1.7334342555330173,39.4494220686836,16.693986129625205,92.40269824923554,729,arterial,south
road_303,44.53135796238785,78.59620949183793,42.91997221708803,27.5472573542341,1196,arterial,west
road_304,60.45040759202814,7.759817422321125,38.31696539694357,1.5366284497490335,1837,collector,south
road_305,19.960681997053364,1.3577349729923638,11.7855762359236,96.22860151755158,1598,arterial,north
road_306,14.708741092978894,59.68668365744527,36.17613473263906,88.6360510931965,842,local,central
road_307,30.917747190722935,79.54125024817934,4.072650095308738,91.31532519643858,1761,collector,south
road_308,45.89685696782567,7.835037121801724,18.604447016966375,76.14513215017908,1530,local,north
road_309,0.6920207189125227,53.14947278870121,84.59369729158809,0.18794082143394064,1158,local,north
road_310,77.0544282342547,63.469534195520204,33.01738833732391,34.88413184635258,1922,local,north
road_311,22.887537792805766,97.96840592603547,96.29278018950703,20.6977575986382,771,local,west
road_312,64.1289181315026,5.08693154968457,45.56157625862491,39.96569531995326,986,local,central
road_313,90.90224177692244,81.19514074922036,92.76519131241433,82.33296109264423,1924,local,east
road_314,2.1051801695656347,56.061321635861006,84.57067955276081,75.72750755607267,733,arterial,north
road_315,93.9972625094194,43.543394366105034,87.94813058072523,72.68137493210875,640,local,north
road_316,79.30219395493154,62.07931254168885,6.312651649097045,45.1165499453799,1762,local,west
road_317,3.0843141639988803,3.5222732632222975,96.65885262604748,6.9287573878272335,620,arterial,east
