road_id,start_x,start_y,end_x,end_y,capacity,road_type,zone
328595,-121.063455,39.223566,-121.0636304,39.2230154,local,unknown
333567,-121.0472053,39.2075881,-121.0477603,39.2099901,local,unknown
333610,-121.0823274,39.2141947,-121.0812743,39.2143225,local,unknown
334973,-121.0761358,39.2260772,-121.0772409,39.2244515,local,unknown
342960,-121.0849511,39.2183611,-121.0816889,39.2186233,local,unknown
328938,-121.056729,39.2158292,-121.0564004,39.2137476,local,unknown
334857,-121.0355329,39.2244087,-121.0353979,39.22479,local,unknown
328146,-121.0646785,39.219192,-121.066419,39.2197132,local,unknown
331376,-121.0595855,39.2238345,-121.0609091,39.2228848,local,unknown
343115,-121.0632318,39.2050815,-121.062802,39.2050799,local,unknown
341081,-121.0558735,39.2274758,-121.0561477,39.2280837,local,unknown
329042,-121.06296,39.2190921,-121.0629829,39.218085,local,unknown
343398,-121.0753214,39.2053231,-121.0770171,39.2055183,local,unknown
339716,-121.0254523,39.2485231,-121.0250961,39.248385,local,unknown
329638,-121.0518086,39.2459107,-121.0473202,39.2463447,local,unknown
333273,-121.0391509,39.2328912,-121.0359632,39.2358304,local,unknown
335913,-121.054428,39.2416414,-121.0472879,39.2447171,local,unknown
339719,-121.0254523,39.2485231,-121.0278207,39.2486623,local,unknown
344417,-121.0278207,39.2486623,-121.0279438,39.248642,local,unknown
335036,-121.0568405,39.2098197,-121.0567622,39.2110217,local,unknown
329057,-121.0684119,39.2207662,-121.069938,39.2216956,local,unknown
334217,-121.0942271,39.1672594,-121.0967786,39.1659882,local,unknown
329728,-121.0993213,39.2155811,-121.0997341,39.2134289,local,unknown
328954,-121.05029,39.1511191,-121.0483987,39.1495152,local,unknown
334623,-121.0453588,39.1381037,-121.0446182,39.1372502,local,unknown
343872,-121.0429626,39.1068327,-121.0449279,39.1041275,local,unknown
335676,-121.030742,39.109624,-121.0272267,39.1050818,local,unknown
332162,-121.045726,39.133858,-121.0446397,39.131162,local,unknown
328164,-121.0536268,39.1492554,-121.0542843,39.1486252,local,unknown
334420,-121.1323993,39.1644618,-121.1343037,39.15924,local,unknown
330512,-121.0384333,39.1528463,-121.0360067,39.1501233,local,unknown
329174,-121.030906,39.1512065,-121.0298486,39.1519401,local,unknown
335525,-121.0339764,39.2271389,-121.0353979,39.22479,local,unknown
328156,-121.0649103,39.2217697,-121.0644111,39.2208412,local,unknown
332329,-121.0791809,39.2253291,-121.0846092,39.228136,local,unknown
338651,-120.9499983,39.1051026,-120.9499466,39.1048845,local,unknown
336153,-121.067765,39.214868,-121.067228,39.2146287,local,unknown
342952,-121.0801359,39.2124024,-121.0806983,39.2121324,local,unknown
334250,-120.986307,39.1699537,-120.985299,39.1678776,local,unknown
329644,-121.0366663,39.1617192,-121.0333985,39.1592479,local,unknown
331775,-121.0584481,39.2134795,-121.0583724,39.2129809,local,unknown
335451,-121.0690686,39.2143025,-121.0692445,39.2155006,local,unknown
342669,-121.2683505,39.0596466,-121.2854546,39.0545304,local,unknown
341295,-120.994497,39.173044,-120.9892127,39.1719771,local,unknown
329502,-120.9684111,39.1624672,-120.9686642,39.1607472,local,unknown
341121,-121.0014681,39.0880872,-121.0014169,39.0833315,local,unknown
344238,-121.0700375,39.2091694,-121.0711838,39.2092343,local,unknown
341386,-121.0569958,39.2219395,-121.0573909,39.2218368,local,unknown
333480,-121.0389422,39.1598998,-121.0366663,39.1617192,local,unknown
332253,-121.0641724,39.1975327,-121.0639321,39.1979743,local,unknown
343388,-121.0461398,39.1736332,-121.0464382,39.1733431,local,unknown
330184,-121.0833112,39.2224087,-121.0844628,39.2223839,local,unknown
329821,-121.0866075,39.2011784,-121.0889025,39.2016572,local,unknown
330221,-121.0731943,39.1318063,-121.073676,39.131189,local,unknown
335197,-121.033595,39.1956722,-121.0275171,39.194115,local,unknown
329091,-121.1343037,39.15924,-121.1358693,39.1574314,local,unknown
334722,-121.045554,39.173818,-121.0449612,39.1706587,local,unknown
328267,-121.0282317,39.2320862,-121.0266317,39.2258123,local,unknown
328558,-121.0378269,39.1664426,-121.0352586,39.1691629,local,unknown
328856,-121.0541775,39.2143201,-121.0542028,39.2142161,local,unknown
329834,-121.0310606,39.2344119,-121.0331434,39.2345354,local,unknown
330752,-121.1457229,39.1227812,-121.1457013,39.1228263,local,unknown
330754,-121.1457229,39.1227812,-121.1489604,39.1205878,local,unknown
331968,-120.9839799,39.1907133,-120.9887537,39.1905954,local,unknown
332093,-121.1434481,39.1416442,-121.1453817,39.13838,local,unknown
332263,-121.0372514,39.2017119,-121.0375035,39.2032105,local,unknown
332500,-120.9817656,39.1625323,-120.9831238,39.164273,local,unknown
332842,-121.0469395,39.2094996,-121.0477603,39.2099901,local,unknown
333361,-120.9892127,39.1719771,-120.994497,39.173044,local,unknown
333550,-121.0968862,39.1913539,-121.1042242,39.1855099,local,unknown
333562,-120.9887537,39.1905954,-120.9839799,39.1907133,local,unknown
334212,-121.1495659,39.1157129,-121.1491536,39.1203266,local,unknown
334421,-121.1323993,39.1644618,-121.1320956,39.1648201,local,unknown
334435,-121.1489604,39.1205878,-121.1491536,39.1203266,local,unknown
334453,-121.112441,39.1729458,-121.1118143,39.175132,local,unknown
335614,-120.9753265,39.1778995,-120.9737875,39.1806097,local,unknown
335696,-120.9720675,39.1705091,-120.9703982,39.1686672,local,unknown
335847,-121.0054409,39.1053321,-121.0051596,39.1045553,local,unknown
335771,-120.9800942,39.1605783,-120.9755681,39.1559745,local,unknown
335773,-120.9669315,39.1452064,-120.9669153,39.1469454,local,unknown
336229,-121.0102938,39.0685914,-121.0102958,39.0689727,local,unknown
336496,-120.9503193,39.109098,-120.9501262,39.1134626,local,unknown
338563,-120.9505139,39.1184659,-120.9496594,39.1178303,local,unknown
338977,-121.2840181,38.992946,-121.2839969,38.9902667,local,unknown
339872,-120.9659253,39.1381489,-120.966531,39.1394815,local,unknown
339873,-120.9659253,39.1381489,-120.9649091,39.1364677,local,unknown
341118,-121.0014169,39.0833315,-121.0019876,39.0825892,local,unknown
341502,-121.0206887,39.2172928,-121.0171955,39.213087,local,unknown
342001,-121.1048276,39.1846611,-121.1042242,39.1855099,local,unknown
342615,-121.1667545,39.0899059,-121.1738012,39.0898189,local,unknown
343680,-120.9958531,39.1741401,-120.998625,39.175209,local,unknown
331941,-121.0651835,39.2201596,-121.0650543,39.2209277,local,unknown
328502,-121.0591388,39.2005477,-121.0589782,39.2006255,local,unknown
331594,-121.0553077,39.2217621,-121.0558118,39.2220057,local,unknown
330291,-121.0620884,39.2293464,-121.0624389,39.2290166,local,unknown
343276,-121.0690344,39.2018464,-121.0669788,39.1894046,local,unknown
334701,-121.0775595,39.21011,-121.078373,39.210306,local,unknown
334849,-121.0417816,39.223537,-121.0409561,39.2237001,local,unknown
336354,-121.0615109,39.2131655,-121.0600853,39.2130525,local,unknown
332617,-121.0545286,39.2165235,-121.0544121,39.215653,local,unknown
330397,-121.0816276,39.2213625,-121.0815878,39.2192495,local,unknown
335045,-121.057511,39.2131609,-121.0583724,39.2129809,local,unknown
328473,-121.0536228,39.2216231,-121.0536778,39.2218001,local,unknown
335342,-121.0714917,39.2213046,-121.0712114,39.2220738,local,unknown
343088,-121.0489372,39.2138093,-121.0489767,39.2138793,local,unknown
341275,-121.0699288,39.2034351,-121.0690344,39.2018464,local,unknown
332099,-121.0619426,39.218064,-121.0617821,39.2164867,local,unknown
339976,-121.0706074,39.2117815,-121.0712713,39.2130988,local,unknown
340875,-121.0607607,39.1582446,-121.0672025,39.1519198,local,unknown
331782,-121.0663237,39.1764494,-121.0654095,39.1737267,local,unknown
334670,-121.067783,39.2331087,-121.0695762,39.2326573,local,unknown
341404,-121.0621155,39.158896,-121.0607607,39.1582446,local,unknown
343419,-121.0770969,39.215482,-121.0784037,39.2148575,local,unknown
339952,-121.0600775,39.2165162,-121.059541,39.2170743,local,unknown
343985,-121.0605236,39.1963725,-121.0561745,39.1962196,local,unknown
333762,-121.0401201,39.2354454,-121.038471,39.2364192,local,unknown
331038,-121.0629829,39.218085,-121.06296,39.2190921,local,unknown
343315,-121.0620361,39.1688219,-121.061252,39.16591,local,unknown
334293,-121.0256211,39.1519346,-121.0211642,39.143608,local,unknown
334677,-121.0785868,39.2134492,-121.0787022,39.2148629,local,unknown
340089,-121.0694238,39.2098055,-121.0701254,39.2098933,local,unknown
332097,-121.0619426,39.218064,-121.0607249,39.218009,local,unknown
330189,-121.08165,39.222532,-121.0791407,39.2226918,local,unknown
343101,-121.0458488,39.2112511,-121.0469395,39.2094996,local,unknown
331788,-121.0670111,39.2273786,-121.0671564,39.2262213,local,unknown
332979,-121.0646204,39.2072264,-121.0664242,39.2093343,local,unknown
339808,-121.0341706,39.2391346,-121.0372725,39.2348108,local,unknown
339948,-121.0515805,39.2224357,-121.0501895,39.2228565,local,unknown
336260,-121.040432,39.2050588,-121.0386354,39.2050852,local,unknown
332976,-121.0620848,39.2052321,-121.0646204,39.2072264,local,unknown
341313,-121.0638046,39.221375,-121.0643903,39.2217627,local,unknown
334396,-121.0272906,39.1519835,-121.0256211,39.1519346,local,unknown
331022,-121.0698739,39.209176,-121.0699288,39.2034351,local,unknown
329844,-121.0712713,39.2130988,-121.0715868,39.2126343,local,unknown
332036,-121.0507704,39.2138889,-121.0498712,39.2144406,local,unknown
328937,-121.056729,39.2158292,-121.0566014,39.2168742,local,unknown
330801,-121.0604779,39.2248067,-121.0612274,39.2245348,local,unknown
332426,-121.0451949,39.2121133,-121.04548,39.2117422,local,unknown
333952,-121.064248,39.2250132,-121.0640854,39.2225725,local,unknown
335105,-121.0627701,39.2138968,-121.0615854,39.2140137,local,unknown
335201,-121.0298486,39.1519401,-121.0292401,39.1515747,local,unknown
331940,-121.0637323,39.2200367,-121.0637576,39.2191058,local,unknown
331581,-121.0358445,39.2314086,-121.0361999,39.232973,local,unknown
328749,-121.028275,39.2486633,-121.0283612,39.2485054,local,unknown
341473,-121.052011,39.2167327,-121.0407646,39.2167852,local,unknown
334289,-121.0644705,39.2283432,-121.0600125,39.2276528,local,unknown
328133,-121.030995,39.2372571,-121.0310606,39.2344119,local,unknown
333552,-121.0561294,39.212725,-121.0560869,39.2135377,local,unknown
330194,-121.0761107,39.2231818,-121.0791407,39.2226918,local,unknown
335313,-121.0389849,39.2224968,-121.0310152,39.2223558,local,unknown
334853,-121.0409561,39.2237001,-121.0389849,39.2224968,local,unknown
344404,-121.0364014,39.2421166,-121.0365838,39.2399884,local,unknown
329600,-121.0547375,39.244536,-121.0538162,39.2455092,local,unknown
328547,-121.0716698,39.209235,-121.0717695,39.209228,local,unknown
329558,-121.0498679,39.1710843,-121.05208,39.169198,local,unknown
329583,-121.1452542,39.1372728,-121.1439379,39.1347475,local,unknown
329911,-121.0963143,39.192855,-121.0936791,39.1975154,local,unknown
329940,-120.9703982,39.1686672,-120.9699769,39.1682045,local,unknown
330747,-121.1112349,39.1760789,-121.1087315,39.1785816,local,unknown
330748,-121.1112349,39.1760789,-121.1118143,39.175132,local,unknown
330751,-121.0770171,39.2055183,-121.077836,39.204509,local,unknown
334044,-121.0396841,39.2061587,-121.0389411,39.2054562,local,unknown
334456,-121.1118143,39.175132,-121.1112349,39.1760789,local,unknown
334593,-121.0389507,39.1534782,-121.0384333,39.1528463,local,unknown
334595,-121.0389507,39.1534782,-121.0401424,39.1592257,local,unknown
334773,-121.0347352,39.1494322,-121.0343888,39.1492579,local,unknown
335455,-120.9715377,39.1817618,-120.9710575,39.1831404,local,unknown
335695,-120.9720675,39.1705091,-120.9726063,39.1717172,local,unknown
336166,-121.0200825,39.1990659,-121.0137472,39.1990867,local,unknown
336217,-121.0309723,39.1464709,-121.0217946,39.1373458,local,unknown
336237,-120.9998778,39.0964632,-121.0007554,39.098605,local,unknown
336278,-121.0360525,39.2350475,-121.0370519,39.2355171,local,unknown
336335,-121.0231513,39.2188415,-121.0206887,39.2172928,local,unknown
339868,-120.9499466,39.1048845,-120.9499293,39.1048114,local,unknown
340372,-120.9556917,39.1219517,-120.9576267,39.1237076,local,unknown
340961,-121.1457013,39.1228263,-121.1457229,39.1227812,local,unknown
341044,-121.0339375,39.1499558,-121.0343888,39.1492579,local,unknown
341067,-121.0422947,39.1620061,-121.0421408,39.1618122,local,unknown
341114,-121.0019876,39.0825892,-121.0014169,39.0833315,local,unknown
341280,-121.05208,39.169198,-121.0580552,39.1609135,local,unknown
343212,-121.0339854,39.1972412,-121.0342447,39.1982128,local,unknown
343703,-120.9958189,39.1911345,-120.9955971,39.191126,local,unknown
342902,-121.0648664,39.1534052,-121.0652219,39.1530377,local,unknown
332533,-121.0542657,39.2151609,-121.0555126,39.2151271,local,unknown
331935,-121.0623232,39.2200326,-121.0616897,39.2200334,local,unknown
332227,-121.0620076,39.1976682,-121.062855,39.1966441,local,unknown
339947,-121.0515805,39.2224357,-121.053905,39.222772,local,unknown
341522,-121.0570431,39.2275893,-121.0561477,39.2280837,local,unknown
330949,-121.074501,39.2126833,-121.0750008,39.2123006,local,unknown
341231,-121.0470988,39.2268951,-121.0478877,39.2295443,local,unknown
331515,-121.072757,39.2311724,-121.0719899,39.2301019,local,unknown
342826,-121.0799017,39.2147944,-121.0788157,39.2119901,local,unknown
329048,-121.066419,39.2197132,-121.0646785,39.219192,local,unknown
330656,-121.0549422,39.1950833,-121.0567935,39.1980802,local,unknown
330398,-121.0816276,39.2213625,-121.0790757,39.221576,local,unknown
333780,-121.0600241,39.2217453,-121.0596461,39.2207653,local,unknown
339998,-121.0717116,39.2094635,-121.0701254,39.2098933,local,unknown
328385,-121.0584459,39.2184374,-121.0555224,39.2200876,local,unknown
339953,-121.0555224,39.2200876,-121.0534934,39.2206568,local,unknown
341449,-121.0543547,39.2214422,-121.0548955,39.2211554,local,unknown
329957,-121.057056,39.2118337,-121.057287,39.2125165,local,unknown
332225,-121.062855,39.1966441,-121.0641724,39.1975327,local,unknown
334995,-121.063448,39.160444,-121.0640454,39.1569827,local,unknown
334364,-121.0737808,39.2129421,-121.074501,39.2126833,local,unknown
342955,-121.0806983,39.2121324,-121.0810025,39.2132738,local,unknown
331023,-121.0698739,39.209176,-121.0635458,39.2024237,local,unknown
333569,-121.0472053,39.2075881,-121.0516592,39.2080448,local,unknown
341326,-121.0640854,39.2225725,-121.0639093,39.2227433,local,unknown
343411,-121.0635379,39.2092248,-121.0636188,39.2092297,local,unknown
329969,-121.0540728,39.1735569,-121.0538626,39.1757875,local,unknown
339817,-121.0519121,39.2343502,-121.0519097,39.2345071,local,unknown
333268,-121.0612222,39.2164255,-121.0617821,39.2164867,local,unknown
331224,-121.0561966,39.2158126,-121.056729,39.2158292,local,unknown
343087,-121.0526661,39.2147324,-121.0530383,39.2146239,local,unknown
334363,-121.0737808,39.2129421,-121.0729251,39.2135746,local,unknown
333607,-121.0810025,39.2132738,-121.0806983,39.2121324,local,unknown
330639,-121.0541798,39.1725983,-121.0540728,39.1735569,local,unknown
329501,-120.9684111,39.1624672,-120.9683518,39.1647575,local,unknown
329740,-121.0543199,39.2154666,-121.0542657,39.2151609,local,unknown
331210,-120.999786,39.191107,-121.0025328,39.1912719,local,unknown
331384,-120.9937492,39.1910762,-120.9934159,39.1910338,local,unknown
332007,-120.9695421,39.1676415,-120.9683518,39.1647575,local,unknown
332535,-121.0542657,39.2151609,-121.0541775,39.2143201,local,unknown
333448,-121.0104983,39.1954465,-121.0099767,39.1941695,local,unknown
334860,-121.0264421,39.2239007,-121.0266317,39.2258123,local,unknown
335187,-121.0352586,39.1691629,-121.0378269,39.1664426,local,unknown
335239,-120.998625,39.175209,-120.9958531,39.1741401,local,unknown
335631,-121.0122691,39.2065686,-121.0171955,39.213087,local,unknown
335720,-120.9848483,39.1656985,-120.9837854,39.1647367,local,unknown
336231,-121.0060261,39.0747441,-121.0021788,39.0795867,local,unknown
339814,-121.0353591,39.2347651,-121.0345796,39.2346366,local,unknown
339991,-121.0720948,39.2091902,-121.0739809,39.2082689,local,unknown
340115,-120.9503153,39.0968754,-120.9496484,39.098013,local,unknown
340841,-120.9507716,39.1186514,-120.9505139,39.1184659,local,unknown
341104,-121.005658,39.105559,-121.0054409,39.1053321,local,unknown
341283,-121.031937,39.186265,-121.031735,39.18491,local,unknown
343223,-121.0310405,39.1905774,-121.031937,39.186265,local,unknown
343394,-121.0300896,39.1799627,-121.0299558,39.1811123,local,unknown
328967,-121.0520254,39.2114331,-121.0539957,39.2131731,local,unknown
329802,-121.0296255,39.1562324,-121.0317376,39.1578403,local,unknown
332708,-121.1320956,39.1648201,-121.1306942,39.1650577,local,unknown
332846,-120.9768844,39.1901075,-120.9839799,39.1907133,local,unknown
332818,-120.9755681,39.1559745,-120.9800942,39.1605783,local,unknown
334164,-121.0286356,39.1557717,-121.0295675,39.1532435,local,unknown
334436,-121.1489604,39.1205878,-121.1457229,39.1227812,local,unknown
334469,-121.0889025,39.2016572,-121.0866075,39.2011784,local,unknown
334724,-121.0456758,39.1745874,-121.0461537,39.1767848,local,unknown
334861,-121.0264421,39.2239007,-121.0259514,39.2209847,local,unknown
335186,-121.0352586,39.1691629,-121.0343167,39.1700102,local,unknown
335190,-121.0296777,39.1752435,-121.0300896,39.1799627,local,unknown
335317,-120.991651,39.190812,-120.9934159,39.1910338,local,unknown
335412,-121.018536,39.134686,-121.0175983,39.1300796,local,unknown
335763,-121.006899,39.183587,-121.0014268,39.1775993,local,unknown
336220,-121.0458507,39.1692676,-121.0438357,39.1640716,local,unknown
336937,-120.9602995,39.1289025,-120.9603158,39.1327861,local,unknown
338638,-120.9496594,39.1178303,-120.9495877,39.1151712,local,unknown
338641,-120.9530464,39.1200183,-120.9507716,39.1186514,local,unknown
338979,-121.2798914,39.0007302,-121.2839526,39.006675,local,unknown
340153,-121.1503488,39.1125491,-121.1499572,39.1137807,local,unknown
340840,-120.9507716,39.1186514,-120.9530464,39.1200183,local,unknown
341139,-121.2839526,39.006675,-121.2798914,39.0007302,local,unknown
343231,-121.0348347,39.1998454,-121.0349795,39.1998932,local,unknown
343265,-121.0025328,39.1912719,-120.999786,39.191107,local,unknown
343325,-121.0591897,39.1595578,-121.0597629,39.1577319,local,unknown
343387,-121.0461398,39.1736332,-121.0456758,39.1745874,local,unknown
343395,-121.0300896,39.1799627,-121.0296777,39.1752435,local,unknown
343845,-120.9632833,39.1357937,-120.9649091,39.1364677,local,unknown
336135,-121.0599748,39.2162604,-121.0591513,39.216104,local,unknown
334669,-121.067783,39.2331087,-121.0671301,39.2332577,local,unknown
334361,-121.0848138,39.2148116,-121.083148,39.214729,local,unknown
335712,-121.0620621,39.2090155,-121.0635379,39.2092248,local,unknown
333962,-121.0601351,39.2117205,-121.0600853,39.2130525,local,unknown
339755,-121.065737,39.212468,-121.0647275,39.213474,local,unknown
341394,-121.0624331,39.1551004,-121.0629724,39.1548908,local,unknown
332995,-121.0601097,39.2104459,-121.0618999,39.2109638,local,unknown
335996,-121.0635458,39.2024237,-121.0634394,39.1997241,local,unknown
343013,-121.0554924,39.2273651,-121.0558455,39.2272524,local,unknown
331933,-121.0612337,39.2200244,-121.0616897,39.2200334,local,unknown
336282,-121.0265701,39.2461413,-121.0341706,39.2391346,local,unknown
329413,-121.067107,39.2156426,-121.067765,39.214868,local,unknown
334579,-121.0585531,39.2159805,-121.056729,39.2158292,local,unknown
335090,-121.065656,39.186251,-121.0651022,39.1810972,local,unknown
334024,-121.0781001,39.2112909,-121.0788157,39.2119901,local,unknown
339977,-121.0727028,39.2113626,-121.0715868,39.2126343,local,unknown
330456,-121.0571274,39.2018942,-121.0586317,39.2007933,local,unknown
333570,-121.0477603,39.2099901,-121.0472053,39.2075881,local,unknown
328518,-121.0831941,39.2092961,-121.0833779,39.2120137,local,unknown
335972,-121.060488,39.2346911,-121.0601425,39.2355624,local,unknown
335986,-121.0757381,39.2102324,-121.0762894,39.2106088,local,unknown
343097,-121.0457487,39.2113941,-121.0458488,39.2112511,local,unknown
341528,-121.0723768,39.2223038,-121.0717189,39.2221382,local,unknown
335257,-121.0420669,39.2342881,-121.0406932,39.2331426,local,unknown
339764,-121.0617641,39.2161544,-121.0616968,39.2155909,local,unknown
328799,-121.0719899,39.2301019,-121.072757,39.2311724,local,unknown
343006,-121.0639093,39.2227433,-121.0640854,39.2225725,local,unknown
333060,-121.0779897,39.2296695,-121.0853689,39.2286685,local,unknown
339715,-121.0509319,39.2228746,-121.0548556,39.2203942,local,unknown
340855,-121.0345796,39.2346366,-121.0348141,39.2374512,local,unknown
335160,-121.0713646,39.2322476,-121.0715444,39.2322185,local,unknown
335040,-121.057287,39.2125165,-121.057511,39.2131609,local,unknown
329537,-121.0422367,39.2318932,-121.0416074,39.2311759,local,unknown
331228,-121.0618999,39.2109638,-121.0619079,39.210822,local,unknown
343267,-121.0639321,39.1979743,-121.0634394,39.1997241,local,unknown
330399,-121.083148,39.214729,-121.0829075,39.2158958,local,unknown
334938,-121.0567622,39.2110217,-121.0568405,39.2098197,local,unknown
342953,-121.0801359,39.2124024,-121.0780962,39.2104207,local,unknown
329523,-121.0607249,39.218009,-121.0598665,39.2179006,local,unknown
343892,-121.0384332,39.2355738,-121.038193,39.2357045,local,unknown
328596,-121.063455,39.223566,-121.0624016,39.2224536,local,unknown
331378,-121.0578111,39.2240398,-121.0595855,39.2238345,local,unknown
328378,-121.059541,39.2170743,-121.0589378,39.2170172,local,unknown
336059,-121.0710901,39.2311693,-121.0712568,39.2318054,local,unknown
341451,-121.0542647,39.2215486,-121.0543547,39.2214422,local,unknown
330631,-121.0672025,39.1519198,-121.0683656,39.1493036,local,unknown
333462,-121.0319335,39.2160228,-121.0316853,39.2160728,local,unknown
333614,-121.0812743,39.2143225,-121.0810025,39.2132738,local,unknown
339711,-121.02896,39.2483683,-121.0287366,39.248107,local,unknown
344401,-121.0284073,39.2484472,-121.0285462,39.2482988,local,unknown
334769,-121.0316245,39.243384,-121.030708,39.2423631,local,unknown
343174,-121.0625452,39.2327546,-121.0634601,39.2327261,local,unknown
329099,-121.0577326,39.220953,-121.0578015,39.221773,local,unknown
333466,-121.0301892,39.2160473,-121.0291774,39.2155333,local,unknown
334573,-121.0583724,39.2129809,-121.057511,39.2131609,local,unknown
331226,-121.0561966,39.2158126,-121.0555576,39.2157898,local,unknown
334078,-121.062602,39.2332048,-121.0646117,39.2332374,local,unknown
328162,-121.0542843,39.1486252,-121.0553395,39.1479209,local,unknown
339985,-121.0742305,39.2100753,-121.0750573,39.2099791,local,unknown
329267,-121.0066016,39.1918154,-121.0027052,39.1912771,local,unknown
329974,-121.0221773,39.1988954,-121.0233601,39.1987999,local,unknown
331468,-120.9686306,39.1587059,-120.9686642,39.1607472,local,unknown
333549,-121.0968862,39.1913539,-121.0963143,39.192855,local,unknown
334012,-120.9724228,39.1871967,-120.9716123,39.1845152,local,unknown
334429,-121.1526559,39.1000755,-121.1505284,39.098324,local,unknown
334570,-121.0333985,39.1592479,-121.0317376,39.1578403,local,unknown
334448,-121.1306942,39.1650577,-121.1320956,39.1648201,local,unknown
334459,-121.1087315,39.1785816,-121.1073077,39.1801132,local,unknown
334728,-121.0461537,39.1767848,-121.0456758,39.1745874,local,unknown
335238,-120.998625,39.175209,-121.0014268,39.1775993,local,unknown
335263,-120.9726063,39.1717172,-120.9726123,39.1721687,local,unknown
335870,-120.9683518,39.1647575,-120.9684111,39.1624672,local,unknown
335770,-120.9800942,39.1605783,-120.9808012,39.1610038,local,unknown
335792,-121.0339987,39.2345746,-121.0345796,39.2346366,local,unknown
336219,-121.0458507,39.1692676,-121.0449612,39.1706587,local,unknown
336240,-121.0051596,39.1045553,-121.0054409,39.1053321,local,unknown
337336,-120.9495877,39.1151712,-120.9496594,39.1178303,local,unknown
338328,-121.3117937,39.0457367,-121.2921291,39.028831,local,unknown
338474,-121.2921291,39.028831,-121.2867202,39.019256,local,unknown
341012,-120.9668328,39.1539818,-120.9667656,39.1514199,local,unknown
342002,-121.1048276,39.1846611,-121.1073077,39.1801132,local,unknown
342089,-121.1428221,39.1297975,-121.1419148,39.1284996,local,unknown
342668,-121.2683505,39.0596466,-121.2621477,39.0645186,local,unknown
